chrom,chromStart,chromEnd,strand,GM12878,lifted
chr15,85380419,85380675,+,0,False
chr15,85634447,85634703,+,0,False
chr15,87940871,87941127,-,0,False
chr15,88803240,88803496,+,0,False
chr15,90067870,90068126,+,0,False
chr15,90903583,90903839,+,0,False
chr15,91408472,91408728,+,0,False
chr15,93862772,93863028,+,0,False
chr15,96783143,96783399,+,0,False
chr15,96783227,96783483,+,0,False
chr15,98649007,98649263,+,0,False
chr15,98873477,98873733,+,0,False
chr15,98890262,98890518,+,0,False
chr15,100528999,100529255,-,0,False
chr15,100602131,100602387,-,0,False
chr15,101294979,101295235,-,0,False
chr16,229467,229723,-,0,False
chr16,280387,280643,+,0,False
chr16,280417,280673,+,0,False
chr16,396532,396788,+,0,False
chr16,636230,636486,-,0,False
chr16,636248,636504,-,0,False
chr16,636253,636509,-,0,False
chr16,649655,649911,+,0,False
chr16,726268,726524,+,0,False
chr16,1308962,1309218,+,0,False
chr16,2187440,2187696,-,0,False
chr16,2338891,2339147,+,0,False
chr16,2482768,2483024,+,0,False
chr16,2720199,2720455,-,0,False
chr16,2777148,2777404,-,0,False
chr16,3457749,3458005,+,0,False
chr16,3495484,3495740,-,0,False
chr16,3611400,3611656,+,0,False
chr16,3654534,3654790,+,0,False
chr16,4116380,4116636,-,0,False
chr16,4474486,4474742,+,0,False
chr16,4616300,4616556,+,0,False
chr16,4734668,4734924,+,0,False
chr16,4734692,4734948,+,0,False
chr16,8590463,8590719,-,0,False
chr16,8590505,8590761,-,0,False
chr16,8841924,8842180,+,0,False
chr16,9970827,9971083,-,0,False
chr16,10878561,10878817,+,0,False
chr16,11273637,11273893,-,0,False
chr16,14833466,14833722,+,0,False
chr16,15094225,15094481,+,0,False
chr16,18570966,18571222,+,0,False
chr16,18570991,18571247,+,0,False
chr16,19862057,19862313,-,0,False
chr16,20451329,20451585,+,0,False
chr16,20451355,20451611,+,0,False
chr16,20576343,20576599,-,0,False
chr16,21502210,21502466,-,0,False
chr16,22437344,22437600,+,0,False
chr16,22481954,22482210,+,0,False
chr16,22507326,22507582,+,0,False
chr16,25216780,25217036,+,0,False
chr16,27214410,27214666,+,0,False
chr16,27401908,27402164,+,0,False
chr16,27402063,27402319,+,0,False
chr16,28240723,28240979,-,0,False
chr16,28506801,28507057,-,0,False
chr16,28863555,28863811,+,0,False
chr16,28925678,28925934,-,0,False
chr16,29074753,29075009,+,0,False
chr16,29805621,29805877,+,0,False
chr16,29896932,29897188,-,0,False
chr16,29994742,29994998,+,0,False
chr16,30030679,30030935,-,0,False
chr16,30031070,30031326,-,0,False
chr16,30183172,30183428,+,0,False
chr16,30382588,30382844,-,0,False
chr16,30610144,30610400,-,0,False
chr16,30949093,30949349,+,0,False
chr16,31150165,31150421,-,0,False
chr16,31259783,31260039,+,0,False
chr16,31459724,31459980,+,0,False
chr16,31569144,31569400,-,0,False
chr16,32847441,32847697,+,0,False
chr16,46748412,46748668,-,0,False
chr16,46831196,46831452,-,0,False
chr16,46884456,46884712,+,0,False
chr16,48091230,48091486,-,0,False
chr16,48578391,48578647,-,0,False
chr16,53378238,53378494,+,0,False
chr16,56191411,56191667,+,0,False
chr16,56941901,56942157,+,0,False
chr16,57602858,57603114,+,0,False
chr16,57679558,57679814,+,0,False
chr16,58285367,58285623,-,0,False
chr16,58392192,58392448,+,0,False
chr16,58499862,58500118,+,0,False
chr16,58499875,58500131,+,0,False
chr16,58499947,58500203,+,0,False
chr16,58499989,58500245,+,0,False
chr16,58629852,58630108,-,1,False
chr16,66549812,66550068,-,0,False
chr16,67028874,67029130,+,0,False
chr16,67159852,67160108,-,0,False
chr16,67652665,67652921,+,0,False
chr16,67842318,67842574,+,0,False
chr16,67969618,67969874,-,0,False
chr16,68224342,68224598,+,0,False
chr16,68264401,68264657,+,0,False
chr16,68370957,68371213,-,0,False
chr16,70114349,70114605,+,0,False
chr16,70346702,70346958,+,0,False
chr16,70524301,70524557,+,0,False
chr16,70686230,70686486,-,0,False
chr16,72059970,72060226,+,0,False
chr16,72060135,72060391,+,0,False
chr16,72060260,72060516,+,0,False
chr16,73048506,73048762,-,0,False
chr16,73058982,73059238,-,0,False
chr16,75222579,75222835,+,0,False
chr16,75222746,75223002,+,0,False
chr16,75222770,75223026,+,0,False
chr16,75222885,75223141,+,0,False
chr16,75222920,75223176,+,0,False
chr16,75222936,75223192,+,0,False
chr16,75224482,75224738,+,0,False
chr16,75224591,75224847,+,0,False
chr16,75224635,75224891,+,0,False
chr16,81096298,81096554,-,0,False
chr16,84759121,84759377,+,0,False
chr16,84906475,84906731,+,0,False
chr16,85799997,85800253,+,0,False
chr16,85901960,85902216,+,0,False
chr16,85914036,85914292,+,0,False
chr16,86567764,86568020,-,0,False
chr16,87317344,87317600,-,0,False
chr16,88570196,88570452,+,0,False
chr16,89102124,89102380,+,0,False
chr16,89620311,89620567,+,0,False
chr17,1270191,1270447,+,0,False
chr17,1280003,1280259,+,0,False
chr17,1724563,1724819,+,0,False
chr17,1770227,1770483,+,0,False
chr17,2755220,2755476,+,0,False
chr17,3471838,3472094,-,0,False
chr17,4710275,4710531,+,0,False
chr17,4899224,4899480,+,0,False
chr17,4948119,4948375,+,1,False
chr17,4997422,4997678,+,0,False
chr17,6070845,6071101,+,0,False
chr17,7204574,7204830,-,0,False
chr17,7220240,7220496,+,0,False
chr17,7394800,7395056,-,0,False
chr17,7435475,7435731,+,0,False
chr17,8146691,8146947,-,0,False
chr17,8412968,8413224,+,0,False
chr17,8744848,8745104,-,0,False
chr17,9645238,9645494,+,0,False
chr17,10198551,10198807,-,0,False
chr17,15699520,15699776,+,0,False
chr17,15699545,15699801,+,0,False
chr17,16439120,16439376,+,0,False
chr17,17506482,17506738,-,0,False
chr17,17577440,17577696,-,0,False
chr17,17591762,17592018,-,0,False
chr17,17781939,17782195,+,0,False
chr17,17794896,17795152,+,0,False
chr17,18426850,18427106,+,0,False
chr17,18450405,18450661,+,0,False
chr17,18721905,18722161,+,0,False
chr17,18743819,18744075,+,0,False
chr17,19867825,19868081,-,0,False
chr17,21042844,21043100,-,0,False
chr17,21574500,21574756,-,0,False
chr17,22523161,22523417,+,0,False
chr17,27471749,27472005,+,0,False
chr17,28226534,28226790,+,0,False
chr17,28584590,28584846,-,0,False
chr17,28744181,28744437,+,0,False
chr17,28812351,28812607,-,0,False
chr17,29043057,29043313,+,0,False
chr17,30378315,30378571,+,0,False
chr17,30906104,30906360,+,0,False
chr17,31305467,31305723,-,0,False
chr17,31901755,31902011,-,0,False
chr17,32142295,32142551,+,0,False
chr17,32486914,32487170,+,0,False
chr17,32928310,32928566,+,0,False
chr17,35731580,35731836,+,0,False
chr17,36089255,36089511,-,0,False
chr17,36196185,36196441,-,0,False
chr17,36196203,36196459,-,0,False
chr17,36196748,36197004,-,1,False
chr17,36210570,36210826,+,0,False
chr17,36210692,36210948,+,0,False
chr17,36210818,36211074,+,1,False
chr17,36507390,36507646,-,0,False
chr17,36936683,36936939,-,0,False
chr17,38351636,38351892,+,0,False
chr17,39197681,39197937,-,0,False
chr17,39665031,39665287,+,0,False
chr17,39864296,39864552,-,0,False
chr17,40219601,40219857,+,0,False
chr17,40819103,40819359,-,0,False
chr17,40822236,40822492,-,0,False
chr17,40822409,40822665,-,0,False
chr17,41424583,41424839,-,0,False
chr17,41527868,41528124,-,0,False
chr17,41527886,41528142,-,0,False
chr17,41528053,41528309,-,0,False
chr17,41528113,41528369,-,0,False
chr17,41528127,41528383,-,0,False
chr17,41528222,41528478,-,0,False
chr17,41528330,41528586,-,0,False
chr17,41621112,41621368,-,0,False
chr17,41836003,41836259,-,0,False
chr17,41837536,41837792,+,0,False
chr17,41966479,41966735,+,0,False
chr17,41966567,41966823,+,0,False
chr17,42566827,42567083,+,0,False
chr17,42798642,42798898,+,0,False
chr17,42998021,42998277,+,0,False
chr17,42998066,42998322,+,0,False
chr17,44307721,44307977,+,0,False
chr17,44914025,44914281,-,0,False
chr17,44914106,44914362,-,0,False
chr17,45221938,45222194,+,0,False
chr17,45241837,45242093,+,0,False
chr17,46978308,46978564,+,0,False
chr17,47016934,47017190,+,0,False
chr17,47188792,47189048,-,0,False
chr17,47253632,47253888,+,0,False
chr17,47492464,47492720,-,0,False
chr17,47522703,47522959,+,0,False
chr17,47649972,47650228,+,0,False
chr17,48817080,48817336,-,0,False
chr17,49208925,49209181,-,0,False
chr17,49230543,49230799,-,0,False
chr17,49677495,49677751,-,0,False
chr17,49707982,49708238,-,0,False
chr17,49795041,49795297,+,0,False
chr17,49968976,49969232,+,0,False
chr17,50076095,50076351,+,0,False
chr17,50200316,50200572,-,0,False
chr17,50201503,50201759,-,0,False
chr17,50201516,50201772,-,0,False
chr17,50201537,50201793,-,0,False
chr17,50201550,50201806,-,0,False
chr17,50201588,50201844,-,0,False
chr17,50201603,50201859,-,0,False
chr17,50201649,50201905,-,0,False
chr17,50673200,50673456,+,0,False
chr17,50687426,50687682,+,0,False
chr17,50834491,50834747,+,0,False
chr17,58005294,58005550,-,0,False
chr17,58193111,58193367,+,0,False
chr17,58279052,58279308,-,0,False
chr17,58328524,58328780,-,0,False
chr17,58328727,58328983,-,0,False
chr17,58755560,58755816,+,0,False
chr17,59619377,59619633,+,0,False
chr17,59838144,59838400,+,0,False
chr17,59884752,59885008,+,0,False
chr17,61399419,61399675,-,0,False
chr17,61400077,61400333,+,0,False
chr17,62478870,62479126,+,0,False
chr17,62627140,62627396,+,0,False
chr17,62627180,62627436,+,0,False
chr17,62627514,62627770,+,0,False
chr17,63477731,63477987,+,0,False
chr17,63522909,63523165,+,0,False
chr17,63600702,63600958,+,0,False
chr17,63896135,63896391,-,0,False
chr17,63896621,63896877,-,0,False
chr17,63918418,63918674,-,0,False
chr17,64356178,64356434,-,0,False
chr17,64356258,64356514,-,0,False
chr17,64356328,64356584,-,0,False
chr17,64370000,64370256,-,0,False
chr17,64390661,64390917,-,0,False
chr17,64390712,64390968,-,0,False
chr17,64390780,64391036,-,0,False
chr17,64390808,64391064,-,0,False
chr17,64390834,64391090,-,0,False
chr17,64390852,64391108,-,0,False
chr17,64391269,64391525,-,0,False
chr17,64398301,64398557,-,0,False
chr17,64398330,64398586,-,0,False
chr17,64398369,64398625,-,0,False
chr17,64413741,64413997,-,0,False
chr17,64413774,64414030,-,0,False
chr17,64448914,64449170,+,0,False
chr17,64448928,64449184,+,0,False
chr17,67030621,67030877,+,0,False
chr17,67378872,67379128,+,0,False
chr17,67911571,67911827,+,0,False
chr17,68101506,68101762,+,0,False
chr17,70241023,70241279,+,0,False
chr17,74924022,74924278,+,0,False
chr17,74935577,74935833,+,0,False
chr17,75109807,75110063,+,0,False
chr17,76162610,76162866,-,0,False
chr17,76737840,76738096,+,0,False
chr17,77401882,77402138,+,0,False
chr17,77482057,77482313,+,0,False
chr17,77546792,77547048,+,0,False
chr17,77958712,77958968,+,0,False
chr17,78632011,78632267,-,0,False
chr17,78925250,78925506,-,0,False
chr17,79611007,79611263,-,0,False
chr17,79611040,79611296,-,0,False
chr17,79611068,79611324,-,0,False
chr17,79611096,79611352,-,0,False
chr17,79611215,79611471,-,0,False
chr17,79730765,79731021,+,0,False
chr17,79730772,79731028,+,0,False
chr17,79919037,79919293,+,0,False
chr17,79952082,79952338,-,0,False
chr17,79952168,79952424,-,0,False
chr17,80169779,80170035,+,0,False
chr17,80219456,80219712,+,0,False
chr17,81128787,81129043,-,0,False
chr17,81859338,81859594,-,0,False
chr17,81891729,81891985,+,0,False
chr17,81927753,81928009,+,0,False
chr17,81961124,81961380,-,0,False
chr17,81961365,81961621,-,0,False
chr17,82010515,82010771,+,0,False
chr17,82010564,82010820,+,0,False
chr17,82011998,82012254,+,0,False
chr17,82015918,82016174,+,0,False
chr17,82098198,82098454,-,0,False
chr17,82735290,82735546,+,0,False
chr18,5419840,5420096,-,0,False
chr18,9254640,9254896,+,0,False
chr18,9255092,9255348,+,0,False
chr18,9255292,9255548,+,0,False
chr18,9255864,9256120,+,0,False
chr18,9708076,9708332,+,0,False
chr18,9885695,9885951,+,0,False
chr18,9913951,9914207,+,0,False
chr18,9914373,9914629,+,0,False
chr18,12253914,12254170,+,0,False
chr18,12657919,12658175,+,0,False
chr18,12948144,12948400,+,0,False
chr18,12948252,12948508,+,0,False
chr18,13217381,13217637,+,0,False
chr18,13217811,13218067,+,0,False
chr18,14945958,14946214,+,0,False
chr18,22417910,22418166,-,0,False
chr18,23135501,23135757,+,0,False
chr18,23689215,23689471,+,0,False
chr18,23689361,23689617,+,0,False
chr18,27342661,27342917,-,0,False
chr18,31101250,31101506,-,0,False
chr18,35290121,35290377,+,0,False
chr18,46091726,46091982,-,0,False
chr18,46559309,46559565,-,0,False
chr18,49023438,49023694,+,0,False
chr18,50878952,50879208,+,0,False
chr18,51218307,51218563,-,0,False
chr18,51218342,51218598,-,0,False
chr18,54205099,54205355,-,0,False
chr18,58255150,58255406,+,0,False
chr18,58863838,58864094,+,0,False
chr18,62715361,62715617,+,0,False
chr18,63367268,63367524,-,0,False
chr18,63587046,63587302,+,0,False
chr18,63775198,63775454,+,0,False
chr18,63890276,63890532,+,0,False
chr18,63907759,63908015,+,0,False
chr18,71578970,71579226,-,0,False
chr18,76980095,76980351,-,0,False
chr18,77133652,77133908,-,0,False
chr18,79069046,79069302,+,0,False
chr18,79964361,79964617,+,0,False
chr18,80066636,80066892,+,0,False
chr18,80109162,80109418,+,0,False
chr19,582578,582834,+,0,False
chr19,757627,757883,+,0,False
chr19,850545,850801,+,0,False
chr19,1036225,1036481,+,0,False
chr19,1104161,1104417,+,0,False
chr19,1132144,1132400,-,0,False
chr19,1266466,1266722,+,0,False
chr19,1407446,1407702,+,0,False
chr19,2130443,2130699,-,0,False
chr19,3121063,3121319,+,0,False
chr19,3121346,3121602,+,0,False
chr19,3135818,3136074,+,0,False
chr19,3933285,3933541,+,0,False
chr19,4717856,4718112,-,0,False
chr19,5455183,5455439,+,0,False
chr19,5680593,5680849,-,0,False
chr19,6416773,6417029,-,0,False
chr19,7680640,7680896,+,0,False
chr19,7732121,7732377,-,0,False
chr19,10106053,10106309,+,0,False
chr19,10106153,10106409,+,0,False
chr19,10991032,10991288,+,0,False
chr19,11090267,11090523,+,0,False
chr19,11105220,11105476,+,0,False
chr19,11480931,11481187,-,0,False
chr19,11538572,11538828,+,0,False
chr19,12559372,12559628,+,0,False
chr19,13023483,13023739,+,0,False
chr19,13747700,13747956,+,0,False
chr19,14090389,14090645,-,0,False
chr19,14433139,14433395,+,0,False
chr19,14562085,14562341,+,0,False
chr19,14563764,14564020,+,0,False
chr19,15332306,15332562,-,0,False
chr19,15828685,15828941,+,0,False
chr19,15828725,15828981,+,0,False
chr19,15934942,15935198,-,0,False
chr19,16719700,16719956,+,0,False
chr19,17026795,17027051,-,0,False
chr19,17405690,17405946,-,0,False
chr19,17794855,17795111,+,0,False
chr19,17816931,17817187,-,0,False
chr19,18001299,18001555,+,0,False
chr19,18006990,18007246,+,0,False
chr19,19033414,19033670,-,0,False
chr19,19238117,19238373,+,0,False
chr19,19385410,19385666,+,0,False
chr19,19501076,19501332,+,0,False
chr19,21329430,21329686,-,0,False
chr19,21709211,21709467,+,0,False
chr19,23687231,23687487,-,0,False
chr19,29811654,29811910,+,0,False
chr19,30228281,30228537,+,0,False
chr19,33302601,33302857,+,0,False
chr19,34221404,34221660,+,0,False
chr19,34773155,34773411,-,0,False
chr19,35041749,35042005,+,0,False
chr19,35135180,35135436,-,0,False
chr19,35138952,35139208,+,0,False
chr19,35408442,35408698,+,0,False
chr19,35533177,35533433,+,0,False
chr19,35536575,35536831,+,0,False
chr19,35768339,35768595,+,0,False
chr19,36152346,36152602,-,0,False
chr19,37507096,37507352,-,0,False
chr19,39425538,39425794,+,0,False
chr19,40580108,40580364,+,0,False
chr19,40592186,40592442,+,0,False
chr19,40717109,40717365,+,0,False
chr19,40826441,40826697,-,0,False
chr19,40991009,40991265,+,0,False
chr19,41088197,41088453,+,0,False
chr19,41219002,41219258,+,0,False
chr19,41219032,41219288,+,0,False
chr19,41262011,41262267,+,0,False
chr19,41353508,41353764,-,0,False
chr19,41397183,41397439,+,0,False
chr19,41397545,41397801,+,0,False
chr19,41549451,41549707,+,0,False
chr19,41575968,41576224,+,0,False
chr19,41599138,41599394,+,0,False
chr19,41796285,41796541,+,0,False
chr19,41796927,41797183,+,0,False
chr19,41844620,41844876,-,0,False
chr19,41860039,41860295,+,0,False
chr19,41929079,41929335,-,0,False
chr19,41959383,41959639,-,0,False
chr19,42306649,42306905,+,0,False
chr19,42653851,42654107,+,0,False
chr19,42765708,42765964,-,0,False
chr19,42855717,42855973,-,0,False
chr19,43082662,43082918,-,0,False
chr19,43269564,43269820,-,0,False
chr19,43495253,43495509,-,0,False
chr19,45319611,45319867,-,0,False
chr19,45344855,45345111,+,0,False
chr19,45406417,45406673,+,0,False
chr19,45498441,45498697,+,0,False
chr19,45782455,45782711,-,0,False
chr19,45815345,45815601,-,0,False
chr19,46714269,46714525,-,0,False
chr19,47112274,47112530,-,0,False
chr19,47255423,47255679,+,0,False
chr19,47471956,47472212,-,0,False
chr19,47716396,47716652,+,0,False
chr19,47994469,47994725,+,0,False
chr19,48019486,48019742,+,0,False
chr19,48044107,48044363,-,0,False
chr19,48170442,48170698,+,0,False
chr19,48325172,48325428,+,0,False
chr19,48619328,48619584,+,0,False
chr19,48868529,48868785,-,0,False
chr19,48873376,48873632,+,0,False
chr19,49441499,49441755,-,0,False
chr19,49468178,49468434,+,0,False
chr19,49675927,49676183,+,0,False
chr19,49689047,49689303,+,0,False
chr19,49834398,49834654,+,0,False
chr19,49969409,49969665,+,0,False
chr19,50344742,50344998,-,1,False
chr19,50723029,50723285,+,0,False
chr19,50953063,50953319,-,0,False
chr19,51002527,51002783,-,0,False
chr19,51167110,51167366,+,0,False
chr19,51181958,51182214,-,0,False
chr19,51367594,51367850,-,0,False
chr19,51760896,51761152,+,0,False
chr19,52274222,52274478,+,0,False
chr19,53882051,53882307,+,0,False
chr19,54189670,54189926,-,1,False
chr19,54200615,54200871,+,1,False
chr19,54281145,54281401,-,0,False
chr19,54497720,54497976,+,0,False
chr19,54497755,54498011,+,0,False
chr19,54630681,54630937,+,0,False
chr19,54630702,54630958,+,0,False
chr19,54630717,54630973,+,0,False
chr19,54983275,54983531,+,0,False
chr19,55283428,55283684,+,0,False
chr19,55692509,55692765,+,0,False
chr19,55836286,55836542,+,0,False
chr19,57280244,57280500,-,0,False
chr19,58059369,58059625,+,0,False
chr19,58326745,58327001,+,0,False
chr20,142280,142536,+,0,False
chr20,833568,833824,+,0,False
chr20,833621,833877,+,0,False
chr20,1893479,1893735,+,0,False
chr20,1894374,1894630,+,0,False
chr20,1937516,1937772,+,0,False
chr20,1946696,1946952,+,0,False
chr20,2102441,2102697,+,0,False
chr20,2816080,2816336,+,0,False
chr20,3173512,3173768,-,0,False
chr20,3796179,3796435,+,0,False
chr20,5610965,5611221,-,0,False
chr20,6123165,6123421,-,0,False
chr20,10218703,10218959,+,0,False
chr20,10434142,10434398,-,0,False
chr20,11923699,11923955,+,0,False
chr20,13008743,13008999,+,0,False
chr20,13813945,13814201,+,0,False
chr20,15699600,15699856,+,0,False
chr20,15985926,15986182,+,0,False
chr20,17576509,17576765,-,0,False
chr20,19885802,19886058,+,0,False
chr20,19974996,19975252,+,0,False
chr20,23049685,23049941,-,0,False
chr20,28602658,28602914,-,0,False
chr20,28602782,28603038,-,0,False
chr20,29080011,29080267,+,0,False
chr20,29323752,29324008,+,0,False
chr20,29416959,29417215,-,0,False
chr20,31722716,31722972,-,0,False
chr20,31722825,31723081,-,0,False
chr20,31738845,31739101,+,0,False
chr20,32536328,32536584,-,0,False
chr20,32536373,32536629,-,0,False
chr20,33217112,33217368,+,0,False
chr20,33237498,33237754,+,0,False
chr20,33562086,33562342,+,0,False
chr20,34825684,34825940,-,0,False
chr20,34825699,34825955,-,0,False
chr20,35092841,35093097,-,0,False
chr20,35145182,35145438,-,0,False
chr20,35605284,35605540,-,0,False
chr20,36051022,36051278,-,0,False
chr20,37383388,37383644,+,0,False
chr20,37744355,37744611,+,0,False
chr20,38084644,38084900,+,0,False
chr20,38084702,38084958,+,0,False
chr20,41163140,41163396,+,0,False
chr20,43514163,43514419,+,0,False
chr20,43564898,43565154,+,0,False
chr20,43726924,43727180,-,0,False
chr20,44210518,44210774,-,0,False
chr20,45207188,45207444,+,0,False
chr20,45406737,45406993,+,0,False
chr20,45408023,45408279,-,0,False
chr20,45579430,45579686,-,0,False
chr20,45833300,45833556,-,0,False
chr20,45971827,45972083,-,0,False
chr20,46308971,46309227,-,0,False
chr20,47646832,47647088,+,0,False
chr20,47988819,47989075,-,0,False
chr20,49713412,49713668,-,0,False
chr20,50731465,50731721,+,0,False
chr20,56412161,56412417,+,0,False
chr20,57265738,57265994,-,0,False
chr20,58688886,58689142,+,0,False
chr20,58840031,58840287,+,0,False
chr20,58891543,58891799,+,0,False
chr20,59300390,59300646,+,0,False
chr20,59720944,59721200,+,0,False
chr20,59835645,59835901,+,0,False
chr20,62367324,62367580,-,0,False
chr20,62667176,62667432,+,0,False
chr20,62667195,62667451,+,0,False
chr20,62708184,62708440,+,0,False
chr20,62708456,62708712,+,0,False
chr20,64164136,64164392,+,0,False
chr20,64255754,64256010,+,0,False
chr21,5022281,5022537,+,0,False
chr21,5128354,5128610,-,0,False
chr21,5154656,5154912,-,0,False
chr21,6110910,6111166,+,0,False
chr21,6499232,6499488,-,1,False
chr21,8440949,8441205,+,1,False
chr21,9129760,9130016,-,0,False
chr21,10521742,10521998,+,0,False
chr21,14027221,14027477,+,0,False
chr21,14273590,14273846,+,0,False
chr21,16419132,16419388,+,0,False
chr21,16419271,16419527,+,0,False
chr21,16588419,16588675,+,0,False
chr21,16718746,16719002,+,0,False
chr21,25639075,25639331,+,0,False
chr21,25735479,25735735,-,0,False
chr21,27421061,27421317,-,0,False
chr21,28090149,28090405,+,0,False
chr21,28992947,28993203,-,0,False
chr21,32392907,32393163,-,0,False
chr21,32412267,32412523,+,0,False
chr21,33572531,33572787,+,0,False
chr21,33948645,33948901,+,0,False
chr21,34511270,34511526,-,0,False
chr21,34526854,34527110,-,0,False
chr21,36060256,36060512,-,0,False
chr21,36487404,36487660,-,0,False
chr21,36966372,36966628,-,0,False
chr21,37072952,37073208,+,0,False
chr21,38229657,38229913,+,0,False
chr21,39183378,39183634,-,0,False
chr21,39867076,39867332,+,0,False
chr21,39867109,39867365,+,0,False
chr21,39867118,39867374,+,0,False
chr21,41167566,41167822,+,0,False
chr21,41369675,41369931,+,0,False
chr21,44818137,44818393,-,0,False
chr21,44865472,44865728,-,0,False
chr21,45455771,45456027,+,0,False
chr21,45534613,45534869,-,0,False
chr22,10961469,10961725,-,0,False
chr22,10961497,10961753,-,0,False
chr22,10961569,10961825,-,0,False
chr22,11897067,11897323,+,0,False
chr22,17369243,17369499,+,0,False
chr22,17369267,17369523,+,0,False
chr22,17369384,17369640,+,0,False
chr22,17369603,17369859,+,0,False
chr22,17369647,17369903,+,0,False
chr22,18024499,18024755,-,0,False
chr22,19479151,19479407,-,0,False
chr22,19714443,19714699,+,0,False
chr22,19756750,19757006,+,0,False
chr22,19760554,19760810,+,0,False
chr22,20117121,20117377,-,0,False
chr22,20117090,20117346,+,0,False
chr22,20117104,20117360,+,0,False
chr22,20117133,20117389,+,0,False
chr22,20437913,20438169,-,0,False
chr22,20554788,20555044,+,0,False
chr22,21420413,21420669,+,0,False
chr22,22306553,22306809,+,0,False
chr22,22559008,22559264,-,0,False
chr22,22921149,22921405,+,0,False
chr22,23433307,23433563,+,0,False
chr22,23536762,23537018,+,0,False
chr22,23580393,23580649,-,0,False
chr22,23767394,23767650,-,0,False
chr22,23966655,23966911,+,1,False
chr22,24005440,24005696,-,0,False
chr22,24251306,24251562,+,0,False
chr22,26479334,26479590,-,0,False
chr22,26657233,26657489,+,0,False
chr22,27801573,27801829,-,0,False
chr22,27919159,27919415,+,0,False
chr22,29342588,29342844,-,0,False
chr22,29603274,29603530,+,0,False
chr22,29603295,29603551,+,0,False
chr22,30881410,30881666,+,0,False
chr22,32058918,32059174,+,0,False
chr22,36529185,36529441,-,0,False
chr22,37566317,37566573,+,0,False
chr22,38272927,38273183,-,0,False
chr22,38272963,38273219,-,0,False
chr22,38272978,38273234,-,0,False
chr22,38317454,38317710,-,0,False
chr22,38398862,38399118,-,0,False
chr22,39319795,39320051,-,0,False
chr22,41621733,41621989,+,0,False
chr22,41998517,41998773,+,0,False
chr22,42144549,42144805,-,0,False
chr22,42500398,42500654,+,0,False
chr22,43411810,43412066,+,0,False
chr22,43411821,43412077,+,0,False
chr22,43862469,43862725,-,0,False
chr22,44026062,44026318,+,0,False
chr22,45600405,45600661,+,0,False
chr22,46080227,46080483,+,0,False
chr22,46620023,46620279,+,0,False
chr22,46762423,46762679,+,0,False
chr22,48489233,48489489,+,0,False
chr22,49960503,49960759,+,1,False
chr22,50085374,50085630,-,0,False
chr22,50529762,50530018,-,0,False
chrM,1338,1594,+,0,False
chrM,5324,5580,+,0,False
chrM,7506,7762,-,0,False
chrM,14197,14453,-,0,False
chrM,14479,14735,+,0,False
chrX,318750,319006,-,1,False
chrX,318814,319070,-,0,False
chrX,318946,319202,+,0,False
chrX,2751890,2752146,+,0,False
chrX,2793806,2794062,+,0,False
chrX,9786130,9786386,+,0,False
chrX,11759437,11759693,+,1,False
chrX,12138575,12138831,+,0,False
chrX,13816904,13817160,-,0,False
chrX,15384419,15384675,-,0,False
chrX,15601077,15601333,-,0,False
chrX,16786284,16786540,+,0,False
chrX,17374892,17375148,+,0,False
chrX,18425328,18425584,+,0,False
chrX,18984540,18984796,-,0,False
chrX,19343765,19344021,+,0,False
chrX,19645460,19645716,-,0,False
chrX,20136407,20136663,-,0,False
chrX,23075702,23075958,+,0,False
chrX,24213299,24213555,+,0,False
chrX,25015872,25016128,-,0,False
chrX,28586855,28587111,+,0,False
chrX,30653275,30653531,+,0,False
chrX,33211362,33211618,-,0,False
chrX,38352295,38352551,+,0,False
chrX,40262697,40262953,+,0,False
chrX,41333641,41333897,+,0,False
chrX,43882345,43882601,-,0,False
chrX,48383290,48383546,+,0,False
chrX,48467239,48467495,-,0,False
chrX,48467310,48467566,-,0,False
chrX,48470085,48470341,-,0,False
chrX,49043283,49043539,-,0,False
chrX,49101118,49101374,-,0,False
chrX,49101161,49101417,-,0,False
chrX,51332548,51332804,+,0,False
chrX,51743218,51743474,+,0,False
chrX,51894073,51894329,+,0,False
chrX,52368311,52368567,+,0,False
chrX,52495584,52495840,+,0,False
chrX,52495817,52496073,+,0,False
chrX,52495838,52496094,+,0,False
chrX,52495858,52496114,+,0,False
chrX,52497502,52497758,+,0,False
chrX,52497569,52497825,+,0,False
chrX,52497574,52497830,+,0,False
chrX,52497609,52497865,+,0,False
chrX,52497716,52497972,+,0,False
chrX,52751001,52751257,+,0,False
chrX,52891356,52891612,+,0,False
chrX,52897093,52897349,+,0,False
chrX,54564169,54564425,+,0,False
chrX,55451830,55452086,+,0,False
chrX,55908241,55908497,+,1,False
chrX,66040107,66040363,-,0,False
chrX,70121171,70121427,-,0,False
chrX,71574298,71574554,+,0,False
chrX,71764970,71765226,+,0,False
chrX,72714255,72714511,-,0,False
chrX,72776645,72776901,+,0,False
chrX,73214727,73214983,-,0,False
chrX,73831191,73831447,-,0,False
chrX,77447137,77447393,+,0,False
chrX,77895546,77895802,-,0,False
chrX,80014542,80014798,+,0,False
chrX,87517905,87518161,+,0,False
chrX,93673420,93673676,-,0,False
chrX,98421769,98422025,+,0,False
chrX,100666636,100666892,+,0,False
chrX,101485220,101485476,+,0,False
chrX,102125411,102125667,+,0,False
chrX,102712118,102712374,+,0,False
