chromosome,start,end,strand,A549,CACO2,GM12878,HEK293,HELAS3,HEPG2,HL60,K562,MCF7,PC3
chr6,158670194,158670294,.,0,0,0,1,0,1,0,1,0,0
chr6,158702297,158702397,.,0,0,0,1,0,0,0,0,1,0
chr6,158784199,158784299,.,0,0,0,1,0,0,0,0,0,0
chr6,158808860,158808960,.,0,0,0,0,0,1,0,1,0,0
chr6,158829754,158829854,.,0,0,0,0,0,0,0,1,0,0
chr6,158896002,158896102,.,0,0,0,0,0,0,0,1,0,1
chr6,158896967,158897067,.,0,0,1,0,0,0,0,0,0,1
chr6,158981610,158981710,.,1,1,1,1,1,1,0,1,1,1
chr6,158982117,158982217,.,0,1,1,1,1,1,1,1,0,0
chr6,158987828,158987928,.,0,1,0,0,1,1,1,1,0,1
chr6,159076300,159076400,.,0,0,0,0,0,1,0,0,0,0
chr6,159141570,159141670,.,1,0,1,0,1,0,0,0,0,1
chr6,159171333,159171433,.,0,0,0,0,0,0,0,0,0,1
chr6,159195531,159195631,.,0,0,1,0,0,0,0,0,0,0
chr6,159211498,159211598,.,1,0,1,0,0,0,0,0,0,1
chr6,159227221,159227321,.,1,0,0,0,0,1,0,0,0,0
chr6,159230115,159230215,.,1,0,1,0,0,1,0,0,0,1
chr6,159235019,159235119,.,0,0,1,0,0,0,0,1,0,1
chr6,159238194,159238294,.,0,0,1,0,0,1,0,0,1,1
chr6,159268153,159268253,.,0,0,0,0,1,0,0,0,0,0
chr6,159271053,159271153,.,0,1,0,1,1,1,0,0,1,1
chr6,159271623,159271723,.,1,1,0,0,1,0,0,0,1,1
chr6,159274475,159274575,.,1,1,1,1,1,0,0,1,1,1
chr6,159285023,159285123,.,0,1,1,1,1,0,0,1,0,0
chr6,159315427,159315527,.,0,0,0,0,0,0,0,0,0,1
chr6,159359900,159360000,.,0,1,0,0,0,0,0,1,0,0
chr6,159360592,159360692,.,0,0,0,0,0,0,1,0,0,0
chr6,159383371,159383471,.,0,0,0,0,1,0,1,0,0,1
chr6,159416514,159416614,.,0,0,0,0,1,1,0,0,0,0
chr6,159434424,159434524,.,0,0,0,0,0,0,0,0,0,1
chr6,159445112,159445212,.,0,0,1,0,0,0,0,0,0,0
chr6,159461097,159461197,.,0,0,1,0,0,0,0,0,0,0
chr6,159477245,159477345,.,0,0,0,0,0,0,1,0,0,0
chr6,159483426,159483526,.,0,0,0,0,0,0,1,0,0,0
chr6,159490069,159490169,.,0,0,0,0,0,0,1,0,0,0
chr6,159495503,159495603,.,1,0,1,1,0,0,0,0,0,0
chr6,159498257,159498357,.,0,0,1,0,0,0,0,0,0,0
chr6,159513813,159513913,.,0,0,0,0,0,0,1,0,0,0
chr6,159514765,159514865,.,0,0,0,0,0,0,0,1,0,0
chr6,159519833,159519933,.,0,0,1,0,0,0,0,0,0,0
chr6,159525258,159525358,.,0,0,1,0,0,0,0,0,0,0
chr6,159525961,159526061,.,0,0,1,0,0,0,0,0,0,0
chr6,159535705,159535805,.,0,0,1,0,0,0,0,0,0,0
chr6,159537537,159537637,.,0,0,1,0,0,0,0,0,0,0
chr6,159540167,159540267,.,0,0,1,0,0,0,0,1,0,0
chr6,159862206,159862306,.,0,0,0,0,0,0,0,1,0,0
chr6,159882377,159882477,.,0,0,0,1,0,0,0,0,0,0
chr6,159884292,159884392,.,0,0,0,0,0,0,0,1,0,0
chr6,159999753,159999853,.,0,0,0,0,0,0,1,0,0,0
chr6,160083131,160083231,.,0,0,0,0,1,0,0,0,0,0
chr6,160135629,160135729,.,0,0,0,0,0,0,0,0,1,0
chr6,160136318,160136418,.,0,0,0,1,0,0,0,1,0,0
chr6,160137778,160137878,.,0,0,1,0,1,0,0,0,0,0
chr6,160141689,160141789,.,0,0,1,1,1,1,0,1,1,1
chr6,160144173,160144273,.,0,0,1,0,1,1,0,0,0,0
chr6,160179345,160179445,.,0,0,0,0,0,1,0,0,0,0
chr6,160381091,160381191,.,0,0,0,1,0,0,0,0,0,0
chr6,160395220,160395320,.,0,0,1,0,0,0,0,0,0,0
chr6,160399681,160399781,.,0,0,1,0,1,1,0,0,0,1
chr6,160400359,160400459,.,0,0,1,0,0,1,0,1,0,0
chr6,160403040,160403140,.,0,0,1,0,0,0,0,1,0,0
chr6,160409612,160409712,.,0,0,1,0,0,0,1,0,0,0
chr6,160410994,160411094,.,0,0,1,0,0,0,0,1,0,0
chr6,160533012,160533112,.,0,0,0,0,0,0,1,0,0,0
chr6,160599524,160599624,.,0,0,0,1,0,0,1,0,0,0
chr6,160700254,160700354,.,0,0,1,0,0,0,0,0,0,0
chr6,160839602,160839702,.,0,0,0,0,0,1,0,0,0,0
chr6,161394439,161394539,.,0,0,0,1,0,0,0,0,0,0
chr6,161450209,161450309,.,0,0,1,0,0,0,0,0,0,0
chr6,161536637,161536737,.,0,0,0,0,0,0,0,0,0,1
chr6,161545927,161546027,.,0,0,1,1,0,0,0,0,0,0
chr6,161549777,161549877,.,0,0,0,1,0,0,0,1,0,0
chr6,161620251,161620351,.,0,1,0,0,0,0,0,1,0,0
chr6,161647473,161647573,.,0,0,0,0,0,0,0,1,0,0
chr6,161650289,161650389,.,0,0,1,0,0,0,0,0,0,0
chr6,161678824,161678924,.,0,0,0,0,0,0,0,0,0,1
chr6,161794956,161795056,.,1,0,0,1,0,0,1,0,0,0
chr6,161855951,161856051,.,0,0,0,0,0,0,0,0,0,1
chr6,162477925,162478025,.,1,0,0,0,0,0,0,0,0,0
chr6,162808222,162808322,.,0,0,0,1,0,0,0,0,0,0
chr6,163098454,163098554,.,0,0,0,0,0,0,0,1,0,1
chr6,163107822,163107922,.,0,0,0,0,0,1,0,0,0,0
chr6,163684378,163684478,.,0,0,0,0,0,0,1,0,0,0
chr6,163770359,163770459,.,0,0,1,0,0,0,0,0,0,0
chr6,163776487,163776587,.,0,0,0,0,0,0,0,1,0,0
chr6,163776895,163776995,.,0,0,0,0,0,0,0,0,0,1
chr6,163784128,163784228,.,0,1,0,1,0,0,0,0,0,0
chr6,163818100,163818200,.,0,0,1,1,0,1,0,0,0,0
chr6,163827066,163827166,.,0,0,0,0,0,1,0,0,0,0
chr6,163833377,163833477,.,1,0,1,0,1,1,0,1,0,0
chr6,163834289,163834389,.,1,1,0,0,1,1,1,1,0,0
chr6,163840952,163841052,.,0,0,0,0,1,1,0,1,0,1
chr6,163881412,163881512,.,0,0,1,0,0,0,0,0,0,0
chr6,163950730,163950830,.,0,0,1,1,0,0,0,1,0,0
chr6,163972183,163972283,.,0,0,1,1,0,1,1,0,1,1
chr6,163976628,163976728,.,0,0,0,1,0,1,0,0,0,0
chr6,164011350,164011450,.,0,0,0,1,1,0,0,0,0,0
chr6,164443284,164443384,.,0,0,0,0,0,0,0,1,0,0
chr6,164520780,164520880,.,0,0,0,0,0,1,0,0,1,0
chr6,164759161,164759261,.,0,0,0,0,0,0,0,1,0,0
chr6,165596595,165596695,.,0,0,0,0,0,0,1,0,0,0
chr6,165696096,165696196,.,0,0,0,0,0,0,0,0,1,0
chr6,165837291,165837391,.,1,0,1,0,1,0,0,0,0,0
chr6,165988422,165988522,.,0,0,1,0,1,0,0,0,0,1
chr6,166055462,166055562,.,0,0,0,0,0,0,0,0,1,0
chr6,166068865,166068965,.,0,0,1,0,0,0,0,0,1,0
chr6,166077223,166077323,.,0,0,1,1,0,0,0,0,0,0
chr6,166078325,166078425,.,0,0,1,1,0,0,0,1,0,1
chr6,166115668,166115768,.,0,0,1,0,1,0,0,0,0,0
chr6,166121402,166121502,.,0,0,0,1,0,0,0,0,0,0
chr6,166218247,166218347,.,0,0,0,0,1,0,0,0,0,0
chr6,166364990,166365090,.,1,0,0,0,1,0,0,1,0,0
chr6,166378767,166378867,.,0,0,0,0,1,0,0,0,0,0
chr6,166385744,166385844,.,0,0,0,0,1,0,0,0,0,0
chr6,166386132,166386232,.,1,0,0,0,1,0,0,0,0,0
chr6,166398428,166398528,.,1,0,1,0,1,0,0,0,0,0
chr6,166419048,166419148,.,0,0,0,0,1,0,0,0,0,0
chr6,166419646,166419746,.,0,0,0,0,1,0,0,0,0,0
chr6,166420133,166420233,.,1,0,0,0,1,0,0,0,0,0
chr6,166422692,166422792,.,1,0,0,0,0,1,1,0,1,0
chr6,166689312,166689412,.,0,0,1,0,0,0,0,0,0,1
chr6,166755025,166755125,.,0,0,1,0,0,1,1,1,1,0
chr6,166765544,166765644,.,0,1,1,0,1,1,0,0,0,0
chr6,166795123,166795223,.,0,0,1,0,1,1,0,1,0,1
chr6,166912921,166913021,.,0,0,1,0,0,0,0,0,0,0
chr6,166959785,166959885,.,0,0,0,1,0,0,0,0,0,0
chr6,166964451,166964551,.,0,0,0,0,0,1,0,0,0,0
chr6,166970492,166970592,.,0,0,0,0,0,0,0,0,1,0
chr6,167001287,167001387,.,0,0,0,0,0,0,0,0,1,0
chr6,167047281,167047381,.,0,0,0,0,0,0,0,1,0,0
chr6,167060924,167061024,.,0,0,0,0,0,1,0,0,0,0
chr6,167069833,167069933,.,0,0,0,0,0,1,0,0,0,0
chr6,167115525,167115625,.,0,0,1,0,1,1,0,1,0,1
chr6,167363890,167363990,.,0,0,1,0,0,1,0,0,0,0
chr6,167372899,167372999,.,0,1,1,0,0,1,0,1,0,0
chr6,167395445,167395545,.,0,0,1,1,1,1,1,1,0,0
chr6,167411126,167411226,.,0,1,1,1,1,1,1,1,0,0
chr6,167411684,167411784,.,0,0,0,0,0,1,0,1,0,0
chr6,167461142,167461242,.,0,0,1,0,0,0,0,0,0,0
chr6,167504569,167504669,.,0,0,1,0,0,0,0,0,0,0
chr6,167506289,167506389,.,0,0,1,0,0,0,0,0,0,0
chr6,167507644,167507744,.,0,0,1,0,0,0,0,0,0,0
chr6,167508539,167508639,.,0,0,1,0,0,0,0,0,0,0
chr6,167527642,167527742,.,0,0,1,0,0,0,1,0,0,0
chr6,167528083,167528183,.,0,0,1,0,0,0,0,0,0,0
chr6,167533429,167533529,.,0,0,1,0,0,0,0,0,0,0
chr6,167534226,167534326,.,0,0,1,0,0,0,0,0,0,0
chr6,167535068,167535168,.,0,0,1,0,0,0,0,0,0,0
chr6,167566427,167566527,.,0,0,1,0,0,0,0,0,0,0
chr6,167567086,167567186,.,0,0,1,0,0,0,0,0,0,0
chr6,167633608,167633708,.,0,0,0,0,0,1,0,0,0,0
chr6,167688644,167688744,.,0,1,0,0,0,0,0,0,0,0
chr6,167722260,167722360,.,0,0,0,0,0,1,0,0,0,0
chr6,167834851,167834951,.,0,0,0,0,0,1,0,0,0,0
chr6,167837617,167837717,.,0,0,0,0,0,1,0,0,0,0
chr6,168076927,168077027,.,0,0,0,0,0,1,0,0,0,0
chr6,168100281,168100381,.,0,0,0,0,0,0,1,0,0,0
chr6,168198405,168198505,.,0,0,0,0,0,1,0,0,1,0
chr6,168216481,168216581,.,0,1,0,0,0,0,0,1,1,0
chr6,168250624,168250724,.,0,1,0,0,0,1,0,0,0,1
chr6,168356945,168357045,.,0,0,0,0,0,1,0,1,0,0
chr6,168493773,168493873,.,0,0,0,1,0,0,0,0,0,0
chr6,168558396,168558496,.,0,0,0,1,0,1,0,0,0,1
chr6,168789584,168789684,.,0,0,0,0,0,0,0,0,1,0
chr6,168813846,168813946,.,0,0,0,0,0,0,0,1,0,0
chr6,169278328,169278428,.,0,0,0,0,0,1,1,0,0,0
chr6,169309033,169309133,.,1,0,1,0,1,1,1,1,0,1
chr6,169316970,169317070,.,0,0,0,1,0,0,0,0,0,0
chr6,169325580,169325680,.,0,0,1,0,0,0,0,0,0,0
chr6,169361513,169361613,.,0,0,0,0,0,0,0,1,0,0
chr6,169473582,169473682,.,0,1,0,0,0,0,0,0,0,0
chr6,169495938,169496038,.,0,0,0,0,0,0,0,0,1,0
chr6,169586633,169586733,.,0,0,0,0,0,0,1,0,0,0
chr6,169828044,169828144,.,0,1,0,0,0,0,0,0,0,0
chr6,169987081,169987181,.,0,0,1,1,0,1,0,0,0,0
chr6,170020542,170020642,.,0,0,0,0,0,1,0,0,0,0
chr6,170054841,170054941,.,0,0,1,0,0,0,0,0,0,1
chr6,170090125,170090225,.,0,0,0,0,0,0,0,0,0,1
chr6,170203678,170203778,.,0,1,1,0,0,1,0,0,0,0
chr6,170208445,170208545,.,0,1,0,0,0,1,0,0,0,0
chr6,170449391,170449491,.,0,1,0,0,0,0,0,0,0,0
chr6,170468265,170468365,.,0,0,0,0,0,0,0,1,0,0
chr6,170589527,170589627,.,0,1,0,1,0,1,0,0,0,0
chr6,170600593,170600693,.,0,1,1,1,0,0,0,0,0,0
chr6,170654144,170654244,.,0,0,0,1,0,0,0,1,0,0
chr6,170692278,170692378,.,0,0,1,1,0,0,0,0,0,1
chr6,170773615,170773715,.,0,0,1,0,0,0,0,0,0,0
chr6,170838492,170838592,.,1,0,0,0,0,1,0,1,0,0
chr7,115614,115714,.,0,0,0,0,0,0,1,0,0,0
chr7,119385,119485,.,0,0,0,0,0,0,1,0,0,0
chr7,191531,191631,.,0,0,0,1,0,0,0,0,0,1
chr7,213794,213894,.,0,0,0,0,0,0,0,0,0,1
chr7,373196,373296,.,1,1,0,0,1,1,0,0,0,1
chr7,388030,388130,.,0,0,0,0,0,1,0,0,0,0
chr7,416320,416420,.,0,0,0,0,0,1,0,0,0,0
chr7,475933,476033,.,1,1,0,0,0,1,0,0,0,1
chr7,508607,508707,.,0,0,0,0,1,0,0,0,0,0
chr7,525491,525591,.,0,0,0,1,0,1,0,0,0,0
chr7,543384,543484,.,0,1,0,0,0,1,0,0,0,0
chr7,577964,578064,.,0,1,0,0,1,1,0,0,0,0
chr7,579574,579674,.,0,1,0,1,1,1,0,0,0,0
chr7,592532,592632,.,0,0,0,0,0,1,0,0,0,0
chr7,627457,627557,.,0,1,0,1,0,0,0,0,0,0
chr7,633189,633289,.,0,0,1,0,0,0,0,0,0,0
chr7,649142,649242,.,0,0,1,0,0,0,0,0,0,0
chr7,652717,652817,.,0,0,1,0,1,1,1,1,0,0
chr7,655746,655846,.,0,0,0,0,0,0,0,1,0,0
chr7,657715,657815,.,0,0,0,0,0,1,0,0,0,0
chr7,658216,658316,.,0,0,0,0,0,1,1,0,0,0
chr7,850329,850429,.,0,0,0,0,0,0,0,1,0,0
chr7,875706,875806,.,0,0,1,0,0,0,0,0,1,1
chr7,947139,947239,.,0,0,1,0,1,0,0,0,0,0
chr7,949100,949200,.,0,0,0,0,1,0,0,0,0,1
chr7,949813,949913,.,0,0,1,0,0,0,1,1,0,0
chr7,950225,950325,.,0,0,1,0,0,0,0,0,0,0
chr7,964420,964520,.,0,0,1,0,0,0,1,0,0,0
chr7,965357,965457,.,0,0,1,0,0,0,0,0,0,0
chr7,989046,989146,.,0,0,0,0,0,0,0,0,0,1
chr7,1013904,1014004,.,0,0,1,0,0,1,0,0,0,0
chr7,1017461,1017561,.,0,1,1,0,0,1,0,0,0,0
chr7,1035065,1035165,.,0,0,1,0,0,0,0,0,1,0
chr7,1039578,1039678,.,0,0,1,0,0,0,0,0,0,0
chr7,1062761,1062861,.,0,0,1,0,0,0,0,0,0,0
chr7,1066918,1067018,.,0,0,1,1,1,0,1,1,0,0
chr7,1100113,1100213,.,0,0,1,0,0,0,0,0,0,0
chr7,1101986,1102086,.,0,0,1,0,0,0,0,0,0,1
chr7,1125533,1125633,.,0,0,0,0,0,0,0,0,0,1
chr7,1139350,1139450,.,0,0,1,1,0,0,0,0,0,0
chr7,1140766,1140866,.,0,0,1,0,0,0,0,1,0,0
chr7,1198693,1198793,.,0,0,0,0,0,1,0,0,0,0
chr7,1274395,1274495,.,0,0,0,1,0,0,0,0,0,0
chr7,1330136,1330236,.,0,0,0,0,0,0,0,1,0,1
chr7,1416933,1417033,.,0,0,0,0,0,0,1,1,1,1
chr7,1456081,1456181,.,0,0,0,1,1,0,0,0,0,0
chr7,1495051,1495151,.,0,0,0,0,1,0,0,0,1,1
chr7,1500699,1500799,.,0,0,1,0,0,1,1,1,0,0
chr7,1501209,1501309,.,0,1,0,0,0,1,0,1,0,0
chr7,1546209,1546309,.,0,0,1,1,0,1,1,0,0,1
chr7,1546514,1546614,.,0,0,1,0,0,0,0,0,0,1
chr7,1553069,1553169,.,1,0,0,0,1,0,1,0,0,0
chr7,1560375,1560475,.,0,0,0,0,1,1,0,1,0,1
chr7,1571315,1571415,.,1,0,1,0,1,1,0,0,1,0
chr7,1571883,1571983,.,1,1,0,0,1,1,0,0,0,0
chr7,1572585,1572685,.,1,1,1,0,1,1,0,0,1,1
chr7,1573547,1573647,.,1,0,1,0,1,1,0,0,0,1
chr7,1574262,1574362,.,1,0,0,1,1,0,0,1,0,1
chr7,1598728,1598828,.,0,0,0,0,0,0,0,0,1,1
chr7,1616047,1616147,.,0,0,0,0,0,0,0,0,1,0
chr7,1658473,1658573,.,0,0,0,0,1,0,0,0,0,0
chr7,1659137,1659237,.,0,0,0,0,0,1,0,1,0,0
chr7,1707315,1707415,.,1,0,0,0,0,0,0,0,0,0
chr7,1708745,1708845,.,0,0,1,0,0,0,0,0,0,0
chr7,1709305,1709405,.,0,0,1,0,0,0,0,0,0,0
chr7,1883207,1883307,.,0,0,0,0,0,0,0,1,0,0
chr7,1894857,1894957,.,0,0,0,0,0,0,0,1,0,0
chr7,1945642,1945742,.,0,0,1,0,1,0,0,1,0,0
chr7,1960108,1960208,.,0,0,0,0,0,0,1,0,0,0
chr7,1961974,1962074,.,0,0,0,0,0,0,1,0,0,0
chr7,1965867,1965967,.,0,0,1,1,0,0,0,0,0,0
chr7,1968346,1968446,.,0,0,0,0,0,0,0,0,1,0
chr7,1975658,1975758,.,0,0,0,0,0,0,0,1,0,0
chr7,1978242,1978342,.,0,0,1,0,0,1,1,1,0,0
chr7,1990602,1990702,.,0,0,0,1,0,0,0,0,0,0
chr7,2026334,2026434,.,0,0,1,0,0,0,0,0,0,0
chr7,2058579,2058679,.,0,0,0,0,0,0,0,1,0,0
chr7,2059261,2059361,.,0,0,1,0,0,0,1,1,0,0
chr7,2063828,2063928,.,0,0,0,1,0,1,0,0,0,0
chr7,2081256,2081356,.,0,0,0,0,1,0,0,0,0,0
chr7,2102034,2102134,.,0,0,1,0,0,1,0,1,0,0
chr7,2116371,2116471,.,0,0,0,0,0,0,1,0,0,0
chr7,2143990,2144090,.,0,0,0,0,0,1,1,1,0,0
chr7,2145641,2145741,.,0,0,1,0,0,0,0,1,0,0
chr7,2150745,2150845,.,0,0,0,0,0,1,0,0,0,0
chr7,2178109,2178209,.,0,0,1,0,0,0,1,1,0,0
chr7,2185604,2185704,.,0,0,1,0,0,0,1,0,0,0
chr7,2277007,2277107,.,0,0,1,0,1,1,0,0,0,0
chr7,2298832,2298932,.,1,0,1,0,0,0,0,0,0,0
chr7,2301306,2301406,.,0,0,1,0,0,1,0,0,0,0
chr7,2306595,2306695,.,1,0,0,0,1,0,0,0,0,1
chr7,2339668,2339768,.,0,0,1,0,0,0,0,1,0,0
chr7,2352323,2352423,.,0,0,1,0,0,0,0,0,0,0
chr7,2353256,2353356,.,0,1,1,0,1,0,0,0,1,0
chr7,2366734,2366834,.,0,1,0,0,0,1,0,0,0,0
chr7,2551201,2551301,.,0,0,1,0,0,0,0,0,0,0
chr7,2561759,2561859,.,0,0,1,0,1,0,0,0,0,0
chr7,2569447,2569547,.,0,0,1,0,1,0,0,0,0,0
chr7,2569995,2570095,.,0,0,1,0,1,1,1,0,0,0
chr7,2570351,2570451,.,0,0,1,0,1,1,0,0,0,0
chr7,2575200,2575300,.,0,0,0,0,1,0,0,0,0,0
chr7,2647557,2647657,.,1,0,0,0,0,0,0,0,0,1
chr7,2648401,2648501,.,0,0,0,0,0,0,0,0,0,1
chr7,2657394,2657494,.,0,0,1,0,0,1,1,0,1,0
chr7,2661930,2662030,.,0,1,0,0,0,1,0,0,0,0
chr7,2662957,2663057,.,0,0,0,0,0,1,0,0,0,0
chr7,2667941,2668041,.,0,0,0,0,0,1,0,0,0,0
chr7,2673048,2673148,.,0,0,1,0,0,1,0,0,0,0
chr7,2673626,2673726,.,0,0,1,0,0,0,0,0,0,0
chr7,2674161,2674261,.,0,0,1,0,0,0,0,0,0,0
chr7,2675908,2676008,.,0,0,1,0,0,0,0,0,0,0
chr7,2677266,2677366,.,0,0,1,0,0,1,0,0,0,0
chr7,2681158,2681258,.,0,0,1,0,1,1,1,0,0,0
chr7,2728943,2729043,.,0,0,0,0,0,0,0,0,1,0
chr7,2733662,2733762,.,0,0,0,0,1,1,0,0,0,0
chr7,2738714,2738814,.,0,0,1,0,0,0,0,0,0,0
chr7,2745000,2745100,.,0,1,0,0,0,1,0,1,0,0
chr7,2750096,2750196,.,0,0,1,0,0,0,0,0,0,0
chr7,2750990,2751090,.,0,0,1,0,0,0,0,0,0,0
chr7,2773882,2773982,.,0,0,0,0,0,0,1,0,0,0
chr7,2778637,2778737,.,0,0,0,0,0,0,0,0,1,1
chr7,2795332,2795432,.,0,0,0,1,0,0,0,0,0,0
chr7,2798062,2798162,.,1,0,1,0,1,0,0,1,0,0
chr7,2800910,2801010,.,0,0,0,0,0,0,0,0,1,0
chr7,2812724,2812824,.,0,0,1,0,0,1,0,0,0,1
chr7,2827833,2827933,.,0,0,1,0,1,1,0,0,0,0
chr7,2831960,2832060,.,0,0,0,0,0,0,1,0,0,0
chr7,2839020,2839120,.,1,0,0,0,0,0,0,0,0,0
chr7,2842370,2842470,.,0,0,0,0,0,1,0,0,0,1
chr7,2843516,2843616,.,0,0,1,0,0,1,0,0,0,0
chr7,2860268,2860368,.,0,0,0,1,1,1,1,1,1,0
chr7,2861093,2861193,.,0,0,1,0,0,0,0,0,0,0
chr7,2874964,2875064,.,0,0,1,0,0,0,0,0,0,0
chr7,2903411,2903511,.,0,0,1,1,1,1,0,1,0,1
chr7,2934331,2934431,.,0,0,1,0,0,0,0,0,0,0
chr7,2960855,2960955,.,0,0,1,0,0,0,1,1,0,0
chr7,2981131,2981231,.,0,0,1,0,1,0,0,1,0,0
chr7,2996441,2996541,.,0,0,1,0,0,0,0,1,0,0
chr7,3018258,3018358,.,0,0,1,0,0,0,0,0,0,0
chr7,3065240,3065340,.,0,0,1,0,0,0,0,0,0,0
chr7,3107018,3107118,.,0,0,1,0,0,0,0,0,0,0
chr7,3108413,3108513,.,0,0,1,0,0,0,0,0,0,0
chr7,3491018,3491118,.,0,0,0,0,0,0,0,0,0,1
chr7,3528300,3528400,.,0,0,1,0,0,0,0,0,1,0
chr7,3568070,3568170,.,0,0,0,0,0,0,1,0,0,0
chr7,3603246,3603346,.,0,0,0,0,0,0,0,0,1,0
chr7,3669061,3669161,.,0,0,1,0,1,0,0,0,0,0
chr7,3699585,3699685,.,0,0,0,0,0,0,0,0,1,1
chr7,3877180,3877280,.,0,0,0,0,0,0,0,0,0,1
chr7,3885220,3885320,.,0,0,0,0,0,0,1,0,0,0
chr7,4133135,4133235,.,0,0,0,1,0,1,0,0,0,0
chr7,4184606,4184706,.,0,1,0,0,0,0,0,0,0,0
chr7,4660207,4660307,.,0,0,0,0,1,0,0,1,0,0
chr7,4681392,4681492,.,1,1,1,1,1,1,1,1,1,1
chr7,4723899,4723999,.,0,0,1,0,0,1,0,1,0,0
chr7,4747686,4747786,.,0,0,1,0,0,1,0,0,0,0
chr7,4755202,4755302,.,0,0,0,0,0,0,1,0,0,0
chr7,4764979,4765079,.,1,0,1,0,1,1,0,0,1,0
chr7,4765518,4765618,.,0,0,1,0,1,1,1,0,0,0
chr7,4773557,4773657,.,0,0,0,0,0,0,0,0,1,0
chr7,4778497,4778597,.,0,1,0,0,0,1,0,1,0,0
chr7,4784712,4784812,.,0,0,1,0,1,1,0,0,0,1
chr7,4849134,4849234,.,0,1,0,0,0,0,0,0,0,0
chr7,4913567,4913667,.,0,1,1,1,1,0,0,0,0,0
chr7,5039738,5039838,.,0,0,0,0,0,0,1,0,0,0
chr7,5231447,5231547,.,0,0,1,0,1,0,0,1,0,0
chr7,5379348,5379448,.,0,0,0,0,0,0,0,0,0,1
chr7,5388560,5388660,.,0,0,0,0,1,1,0,1,1,0
chr7,5419103,5419203,.,0,0,1,0,0,1,0,0,0,0
chr7,5452917,5453017,.,0,0,0,1,0,0,1,0,0,1
chr7,5458426,5458526,.,0,1,0,0,1,1,0,1,1,1
chr7,5469936,5470036,.,0,0,1,0,0,1,0,0,0,0
chr7,5471809,5471909,.,0,0,0,0,1,1,0,0,0,0
chr7,5490513,5490613,.,0,0,0,0,0,0,0,0,0,1
chr7,5492707,5492807,.,0,0,0,0,1,1,0,1,0,1
chr7,5571615,5571715,.,0,1,1,0,1,1,1,0,0,0
chr7,5572688,5572788,.,0,1,1,0,0,1,1,1,0,0
chr7,5578115,5578215,.,0,0,1,0,0,0,1,0,0,0
chr7,5594786,5594886,.,1,1,1,0,1,1,1,1,0,0
chr7,5595506,5595606,.,0,1,1,1,1,1,0,1,0,0
chr7,5596492,5596592,.,0,1,1,0,1,0,0,0,0,0
chr7,5598683,5598783,.,0,0,1,0,0,0,0,0,0,0
chr7,5609282,5609382,.,1,0,1,1,1,0,0,0,0,1
chr7,5609829,5609929,.,0,1,1,0,1,1,0,1,1,1
chr7,5631418,5631518,.,0,0,1,0,1,0,0,1,0,0
chr7,5634938,5635038,.,0,0,1,0,1,0,1,1,0,1
chr7,5635811,5635911,.,0,0,1,0,1,1,1,1,0,1
chr7,5638602,5638702,.,0,0,1,1,1,0,1,1,0,0
chr7,5650352,5650452,.,0,0,0,0,1,0,0,1,0,0
chr7,5710190,5710290,.,0,0,0,0,0,1,1,1,0,0
chr7,5718104,5718204,.,0,0,0,0,0,0,0,1,0,0
chr7,5724467,5724567,.,0,0,0,0,1,0,1,0,0,1
chr7,5731925,5732025,.,0,0,1,0,0,1,0,0,0,1
chr7,5733270,5733370,.,0,1,1,0,0,0,0,0,0,1
chr7,5734010,5734110,.,0,0,1,0,0,0,0,0,0,0
chr7,5739721,5739821,.,0,0,1,0,0,0,0,0,0,0
chr7,5740916,5741016,.,0,0,1,0,0,0,0,1,0,0
chr7,5761711,5761811,.,0,0,0,1,1,0,0,0,0,0
chr7,5787778,5787878,.,0,1,0,0,0,0,0,0,1,1
chr7,5864122,5864222,.,0,0,0,0,0,0,0,1,0,0
chr7,6049649,6049749,.,0,0,0,1,1,1,1,0,0,1
chr7,6096361,6096461,.,0,0,0,0,1,0,0,1,0,0
chr7,6145631,6145731,.,0,0,1,1,1,1,1,1,0,0
chr7,6296718,6296818,.,0,0,1,0,0,0,0,0,0,0
chr7,6425175,6425275,.,0,0,0,0,0,1,0,0,0,0
chr7,6468053,6468153,.,0,0,0,0,1,0,0,0,0,0
chr7,6473516,6473616,.,0,0,0,0,0,0,1,0,1,1
chr7,6670121,6670221,.,0,0,0,0,0,0,0,0,1,0
chr7,6676234,6676334,.,0,0,1,0,0,0,0,0,0,0
chr7,6677373,6677473,.,0,1,1,1,1,1,0,1,1,1
chr7,6682461,6682561,.,0,1,1,0,1,1,0,0,1,1
chr7,6741703,6741803,.,1,1,1,0,1,1,0,1,1,1
chr7,7139241,7139341,.,0,1,0,0,0,0,0,0,0,0
chr7,7140230,7140330,.,0,0,0,1,0,0,0,0,0,0
chr7,7197652,7197752,.,0,0,0,0,0,1,0,0,0,0
chr7,7199127,7199227,.,0,0,0,1,0,0,0,0,0,0
chr7,7216852,7216952,.,0,0,0,1,0,1,0,0,0,0
chr7,7249588,7249688,.,0,0,0,0,1,0,0,0,0,1
chr7,7268784,7268884,.,0,0,1,0,0,0,0,0,0,0
chr7,7298485,7298585,.,0,0,1,1,0,0,0,0,0,0
chr7,7346339,7346439,.,0,0,0,0,0,1,0,0,0,0
chr7,7604122,7604222,.,0,1,0,1,1,0,0,0,1,0
chr7,7605753,7605853,.,0,1,1,0,1,0,0,0,1,1
