,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
32814,chr9,101134421,101139421,.,0,0,0,0,1
32815,chr9,101551822,101556822,.,0,1,1,0,1
32816,chr9,101554956,101559956,.,0,0,1,1,1
32817,chr9,101570397,101575397,.,0,0,0,1,1
32818,chr9,101571104,101576104,.,0,1,0,0,1
32819,chr9,101622241,101627241,.,0,0,1,0,0
32820,chr9,101627770,101632770,.,0,0,1,0,1
32821,chr9,101695169,101700169,.,0,0,0,0,1
32822,chr9,101817105,101822105,.,0,1,0,0,0
32823,chr9,101817986,101822986,.,0,1,0,0,0
32824,chr9,101834138,101839138,.,0,0,1,0,1
32825,chr9,101865877,101870877,.,0,1,0,0,0
32826,chr9,101869523,101874523,.,0,0,1,0,1
32827,chr9,101881567,101886567,.,0,0,0,0,1
32828,chr9,101941596,101946596,.,0,1,0,0,0
32829,chr9,101971673,101976673,.,0,1,0,0,0
32830,chr9,101995750,102000750,.,0,1,0,0,0
32831,chr9,102004276,102009276,.,0,1,0,0,1
32832,chr9,102004923,102009923,.,1,1,0,0,0
32833,chr9,102014101,102019101,.,0,1,0,0,0
32834,chr9,102026407,102031407,.,0,1,0,0,1
32835,chr9,102117582,102122582,.,0,1,0,0,0
32836,chr9,102118632,102123632,.,0,0,0,0,1
32837,chr9,102193526,102198526,.,0,1,0,0,1
32838,chr9,102273652,102278652,.,0,1,0,0,0
32839,chr9,102350852,102355852,.,0,1,0,0,0
32840,chr9,102352959,102357959,.,0,1,0,0,0
32841,chr9,102393236,102398236,.,0,1,0,0,0
32842,chr9,102567121,102572121,.,0,1,0,0,0
32843,chr9,102578364,102583364,.,0,1,1,1,1
32844,chr9,102583646,102588646,.,0,1,1,0,0
32845,chr9,102619365,102624365,.,1,0,1,0,0
32846,chr9,102765004,102770004,.,0,1,1,0,0
32847,chr9,102906132,102911132,.,0,0,1,0,0
32848,chr9,103026890,103031890,.,0,1,0,0,0
32849,chr9,103171606,103176606,.,0,1,1,1,0
32850,chr9,103190174,103195174,.,0,1,1,0,0
32851,chr9,103793480,103798480,.,0,0,0,1,0
32852,chr9,104135505,104140505,.,0,1,0,0,0
32853,chr9,104182809,104187809,.,0,1,0,1,0
32854,chr9,104246168,104251168,.,0,0,1,0,0
32855,chr9,105246317,105251317,.,0,1,1,0,1
32856,chr9,106759458,106764458,.,0,0,0,0,1
32857,chr9,107508558,107513558,.,0,1,0,0,0
32858,chr9,107595167,107600167,.,0,0,0,1,0
32859,chr9,107610761,107615761,.,0,0,0,1,0
32860,chr9,107626207,107631207,.,0,0,0,1,0
32861,chr9,107633041,107638041,.,0,0,0,1,0
32862,chr9,107638264,107643264,.,0,1,0,0,1
32863,chr9,107666652,107671652,.,0,0,0,1,0
32864,chr9,107721213,107726213,.,0,1,0,0,0
32865,chr9,107728207,107733207,.,0,1,1,1,1
32866,chr9,107753190,107758190,.,0,0,0,0,1
32867,chr9,107823653,107828653,.,0,0,0,1,0
32868,chr9,107951682,107956682,.,0,0,0,1,0
32869,chr9,108050361,108055361,.,0,0,0,1,0
32870,chr9,108056862,108061862,.,0,0,1,1,0
32871,chr9,108111570,108116570,.,0,1,0,0,0
32872,chr9,108218386,108223386,.,0,0,1,0,0
32873,chr9,108263869,108268869,.,0,1,1,0,0
32874,chr9,108282218,108287218,.,0,1,1,1,1
32875,chr9,108471907,108476907,.,0,0,1,0,0
32876,chr9,108619853,108624853,.,0,0,1,0,1
32877,chr9,109070763,109075763,.,0,1,0,0,0
32878,chr9,109156602,109161602,.,0,1,0,0,0
32879,chr9,109621567,109626567,.,0,1,0,0,0
32880,chr9,109624531,109629531,.,0,1,1,0,0
32881,chr9,109624982,109629982,.,0,1,0,0,0
32882,chr9,109645371,109650371,.,0,0,1,0,0
32883,chr9,109653051,109658051,.,0,1,0,0,0
32884,chr9,109711630,109716630,.,0,1,0,0,0
32885,chr9,109930757,109935757,.,0,1,1,0,0
32886,chr9,109973488,109978488,.,0,1,0,1,0
32887,chr9,110225517,110230517,.,0,0,0,1,0
32888,chr9,110264672,110269672,.,1,0,1,0,0
32889,chr9,110308325,110313325,.,0,1,1,0,0
32890,chr9,110471663,110476663,.,0,0,0,0,1
32891,chr9,110497876,110502876,.,0,1,0,0,0
32892,chr9,110500634,110505634,.,0,0,1,0,0
32893,chr9,110509715,110514715,.,0,1,1,1,1
32894,chr9,110511786,110516786,.,1,1,1,1,0
32895,chr9,110515253,110520253,.,0,0,1,0,0
32896,chr9,110580570,110585570,.,0,0,1,0,0
32897,chr9,110809039,110814039,.,0,0,1,0,0
32898,chr9,111031980,111036980,.,0,0,1,1,0
32899,chr9,111311381,111316381,.,0,0,1,0,0
32900,chr9,111387260,111392260,.,0,0,0,0,1
32901,chr9,111480016,111485016,.,0,0,0,0,1
32902,chr9,111575927,111580927,.,0,0,0,1,0
32903,chr9,111757074,111762074,.,0,0,1,0,1
32904,chr9,111771151,111776151,.,0,0,1,0,0
32905,chr9,111772225,111777225,.,1,0,1,1,1
32906,chr9,111870404,111875404,.,0,1,1,0,1
32907,chr9,111877802,111882802,.,0,0,0,0,1
32908,chr9,112073998,112078998,.,0,0,0,1,0
32909,chr9,112089301,112094301,.,0,0,1,0,0
32910,chr9,112171002,112176002,.,1,1,0,0,0
32911,chr9,112178727,112183727,.,0,1,0,0,0
32912,chr9,112227792,112232792,.,1,0,0,1,0
32913,chr9,112236326,112241326,.,0,0,0,1,0
32914,chr9,112259724,112264724,.,0,0,0,1,0
32915,chr9,112566585,112571585,.,0,0,0,1,0
32916,chr9,112576449,112581449,.,0,0,0,1,0
32917,chr9,112667502,112672502,.,0,1,0,0,0
32918,chr9,112728288,112733288,.,0,1,0,0,0
32919,chr9,112789319,112794319,.,0,0,0,1,0
32920,chr9,112809750,112814750,.,0,1,0,0,0
32921,chr9,112810969,112815969,.,0,1,0,0,0
32922,chr9,112824825,112829825,.,0,1,0,0,0
32923,chr9,112859209,112864209,.,0,1,0,0,0
32924,chr9,112861582,112866582,.,0,1,0,0,0
32925,chr9,112876386,112881386,.,0,1,0,0,0
32926,chr9,112883187,112888187,.,0,1,0,0,0
32927,chr9,112903328,112908328,.,0,1,1,0,0
32928,chr9,112916835,112921835,.,0,1,1,0,0
32929,chr9,112934690,112939690,.,0,1,0,0,0
32930,chr9,112948038,112953038,.,1,0,0,0,0
32931,chr9,113012419,113017419,.,0,0,0,1,1
32932,chr9,113017885,113022885,.,0,0,1,0,0
32933,chr9,113018706,113023706,.,0,1,0,0,0
32934,chr9,113111204,113116204,.,0,0,1,0,0
32935,chr9,113557655,113562655,.,0,1,0,0,0
32936,chr9,113568655,113573655,.,0,1,0,0,0
32937,chr9,113640136,113645136,.,0,1,0,0,0
32938,chr9,113643373,113648373,.,0,1,0,0,0
32939,chr9,113644290,113649290,.,0,1,0,1,0
32940,chr9,113679584,113684584,.,1,0,0,0,0
32941,chr9,113824088,113829088,.,0,1,0,0,0
32942,chr9,113838354,113843354,.,0,1,0,0,0
32943,chr9,114109139,114114139,.,0,1,0,1,1
32944,chr9,114361642,114366642,.,1,0,1,0,0
32945,chr9,114582927,114587927,.,0,1,0,0,0
32946,chr9,114676076,114681076,.,1,1,0,0,1
32947,chr9,114697772,114702772,.,0,1,0,0,0
32948,chr9,114705142,114710142,.,0,1,0,0,0
32949,chr9,114717973,114722973,.,0,1,0,0,0
32950,chr9,114719596,114724596,.,0,0,0,1,1
32951,chr9,114720979,114725979,.,0,0,1,0,0
32952,chr9,114729626,114734626,.,0,1,0,0,0
32953,chr9,114743572,114748572,.,0,1,1,0,0
32954,chr9,114752486,114757486,.,0,1,0,0,0
32955,chr9,114772261,114777261,.,0,1,1,0,0
32956,chr9,114773295,114778295,.,0,1,0,0,0
32957,chr9,114780691,114785691,.,0,1,0,0,0
32958,chr9,114788121,114793121,.,0,1,0,0,1
32959,chr9,114788697,114793697,.,0,1,0,0,0
32960,chr9,114790124,114795124,.,0,1,1,0,1
32961,chr9,114802570,114807570,.,0,0,0,1,1
32962,chr9,114806165,114811165,.,0,0,1,0,0
32963,chr9,114808985,114813985,.,1,0,0,0,1
32964,chr9,114810598,114815598,.,0,1,0,0,0
32965,chr9,114821302,114826302,.,0,1,0,0,0
32966,chr9,114823417,114828417,.,0,0,0,0,1
32967,chr9,114825787,114830787,.,0,0,1,0,0
32968,chr9,114829494,114834494,.,0,1,1,0,1
32969,chr9,114833255,114838255,.,0,1,0,0,1
32970,chr9,114834560,114839560,.,0,1,1,0,0
32971,chr9,114855342,114860342,.,0,0,0,0,1
32972,chr9,114936452,114941452,.,0,0,0,1,0
32973,chr9,114957721,114962721,.,0,0,1,0,1
32974,chr9,115029458,115034458,.,0,1,0,1,1
32975,chr9,115065017,115070017,.,0,0,0,1,1
32976,chr9,115068575,115073575,.,0,1,0,1,1
32977,chr9,115108280,115113280,.,0,0,0,1,0
32978,chr9,115256315,115261315,.,0,1,0,1,1
32979,chr9,115291853,115296853,.,0,0,0,1,0
32980,chr9,115467731,115472731,.,0,0,1,1,1
32981,chr9,115507043,115512043,.,0,0,0,1,0
32982,chr9,115521100,115526100,.,0,0,0,1,0
32983,chr9,115524814,115529814,.,0,0,0,1,0
32984,chr9,115603419,115608419,.,0,0,1,1,0
32985,chr9,115604237,115609237,.,0,0,0,1,1
32986,chr9,115755089,115760089,.,0,0,1,1,1
32987,chr9,115891555,115896555,.,0,0,0,0,1
32988,chr9,115899376,115904376,.,0,0,0,1,0
32989,chr9,115912685,115917685,.,0,0,1,0,0
32990,chr9,115979156,115984156,.,0,1,1,0,0
32991,chr9,115979901,115984901,.,0,1,0,0,1
32992,chr9,116009092,116014092,.,0,1,1,1,0
32993,chr9,116029464,116034464,.,0,0,0,1,0
32994,chr9,116034297,116039297,.,0,1,1,1,0
32995,chr9,116128896,116133896,.,0,0,0,0,1
32996,chr9,116272209,116277209,.,0,1,0,0,0
32997,chr9,116278401,116283401,.,0,1,0,1,0
32998,chr9,116280163,116285163,.,1,1,1,1,0
32999,chr9,116283449,116288449,.,0,1,0,0,0
33000,chr9,116283803,116288803,.,0,1,0,0,0
33001,chr9,116302341,116307341,.,1,1,0,1,0
33002,chr9,116338861,116343861,.,0,1,0,0,0
33003,chr9,116382871,116387871,.,0,1,0,1,0
33004,chr9,116396052,116401052,.,0,0,0,1,0
33005,chr9,116448024,116453024,.,0,0,0,0,1
33006,chr9,116726294,116731294,.,0,1,1,1,0
33007,chr9,116916692,116921692,.,0,0,1,1,0
33008,chr9,116935263,116940263,.,0,0,0,1,0
33009,chr9,116985500,116990500,.,0,0,0,1,0
33010,chr9,117038638,117043638,.,0,1,1,0,0
33011,chr9,117075102,117080102,.,0,0,0,1,0
33012,chr9,117077796,117082796,.,0,0,1,0,0
33013,chr9,117123307,117128307,.,0,1,0,0,0
33014,chr9,117129397,117134397,.,0,1,0,1,0
33015,chr9,117132372,117137372,.,0,1,0,0,0
33016,chr9,117132985,117137985,.,0,1,0,0,1
33017,chr9,117134892,117139892,.,0,1,0,0,1
33018,chr9,117144325,117149325,.,0,1,0,0,0
33019,chr9,117145301,117150301,.,0,1,0,0,0
33020,chr9,117157490,117162490,.,0,1,0,0,0
33021,chr9,117173979,117178979,.,0,1,0,0,0
33022,chr9,117244869,117249869,.,0,1,0,0,0
33023,chr9,117246971,117251971,.,0,1,1,0,1
33024,chr9,117311854,117316854,.,0,0,1,0,0
33025,chr9,117348815,117353815,.,0,1,1,1,0
33026,chr9,117379472,117384472,.,0,1,0,0,1
33027,chr9,117644771,117649771,.,1,0,0,1,0
33028,chr9,117654837,117659837,.,0,0,1,0,0
33029,chr9,117668828,117673828,.,0,1,1,1,0
33030,chr9,117713864,117718864,.,0,0,1,0,0
33031,chr9,117718150,117723150,.,0,1,1,0,0
33032,chr9,117728651,117733651,.,0,1,0,0,0
33033,chr9,117730077,117735077,.,1,0,0,0,0
33034,chr9,117748917,117753917,.,0,1,1,0,0
33035,chr9,117749500,117754500,.,0,1,0,0,0
33036,chr9,117760118,117765118,.,0,1,0,0,0
33037,chr9,117967151,117972151,.,0,1,0,0,0
33038,chr9,118022455,118027455,.,1,0,0,0,0
33039,chr9,118042225,118047225,.,0,1,0,0,0
33040,chr9,118351521,118356521,.,0,0,1,1,0
33041,chr9,118375841,118380841,.,0,0,1,0,0
33042,chr9,118428487,118433487,.,0,0,1,0,0
33043,chr9,118432617,118437617,.,0,0,1,0,0
33044,chr9,118432987,118437987,.,0,0,1,0,0
33045,chr9,118494062,118499062,.,1,1,1,1,1
33046,chr9,118699014,118704014,.,0,0,1,0,0
33047,chr9,118704136,118709136,.,0,1,1,1,0
33048,chr9,118847223,118852223,.,1,0,1,0,0
33049,chr9,118912005,118917005,.,0,0,1,0,0
33050,chr9,118915398,118920398,.,1,0,0,0,0
33051,chr9,118917297,118922297,.,1,0,1,0,0
33052,chr9,118990730,118995730,.,0,0,0,1,0
33053,chr9,119064124,119069124,.,1,0,0,0,1
33054,chr9,119082280,119087280,.,0,0,1,0,0
33055,chr9,119226203,119231203,.,0,0,0,0,1
33056,chr9,119309284,119314284,.,1,1,0,1,0
33057,chr9,119326905,119331905,.,1,0,1,1,0
33058,chr9,119401919,119406919,.,1,1,0,1,0
33059,chr9,119463661,119468661,.,0,1,0,1,1
33060,chr9,119719663,119724663,.,0,0,0,1,1
33061,chr9,120173244,120178244,.,0,0,0,1,0
33062,chr9,120520937,120525937,.,0,0,1,0,1
33063,chr9,120610950,120615950,.,0,1,0,0,0
33064,chr9,120677698,120682698,.,0,1,0,0,0
33065,chr9,122058150,122063150,.,0,1,0,0,0
33066,chr9,122675996,122680996,.,1,0,1,0,0
33067,chr9,122912260,122917260,.,0,0,1,1,0
33068,chr9,122981527,122986527,.,0,0,1,0,0
33069,chr9,123206190,123211190,.,0,1,0,0,0
33070,chr9,123234846,123239846,.,0,1,1,0,0
33071,chr9,123241160,123246160,.,0,0,1,0,0
33072,chr9,123249500,123254500,.,0,1,1,1,1
33073,chr9,123281223,123286223,.,0,1,1,0,1
33074,chr9,123301845,123306845,.,0,0,0,1,0
33075,chr9,123390835,123395835,.,1,0,0,0,0
33076,chr9,123444401,123449401,.,0,0,1,0,0
33077,chr9,123453169,123458169,.,1,0,1,1,0
33078,chr9,123476037,123481037,.,0,0,1,0,1
33079,chr9,123493200,123498200,.,0,0,0,1,0
33080,chr9,123543714,123548714,.,0,1,0,0,0
33081,chr9,123632816,123637816,.,0,0,1,1,1
33082,chr9,123638271,123643271,.,0,1,0,1,1
33083,chr9,123649994,123654994,.,0,1,0,0,0
33084,chr9,123650390,123655390,.,0,1,0,0,0
33085,chr9,123651564,123656564,.,0,1,0,0,0
33086,chr9,123656021,123661021,.,0,1,0,0,0
33087,chr9,123659723,123664723,.,0,1,0,0,1
33088,chr9,123660289,123665289,.,0,1,0,0,0
33089,chr9,123669978,123674978,.,0,1,0,0,0
33090,chr9,123679359,123684359,.,0,1,0,0,0
33091,chr9,123680708,123685708,.,0,1,0,0,0
33092,chr9,123681592,123686592,.,0,1,0,0,0
33093,chr9,123694321,123699321,.,0,1,0,0,0
33094,chr9,123694845,123699845,.,0,1,0,0,0
33095,chr9,123831757,123836757,.,0,1,1,0,0
33096,chr9,123832213,123837213,.,0,1,0,0,0
33097,chr9,123836922,123841922,.,0,0,0,0,1
33098,chr9,123865652,123870652,.,0,1,1,0,0
33099,chr9,123875471,123880471,.,0,1,0,0,1
33100,chr9,123876158,123881158,.,0,1,1,1,0
33101,chr9,124031991,124036991,.,0,0,0,0,1
33102,chr9,124033019,124038019,.,0,0,1,0,1
33103,chr9,124038469,124043469,.,0,0,1,0,0
33104,chr9,124118740,124123740,.,0,0,1,0,1
33105,chr9,124122815,124127815,.,0,0,0,1,0
33106,chr9,124128735,124133735,.,0,0,0,1,0
33107,chr9,124132452,124137452,.,0,0,1,1,0
33108,chr9,124359188,124364188,.,1,0,1,1,0
33109,chr9,124361209,124366209,.,0,0,1,0,0
33110,chr9,124364228,124369228,.,0,0,0,1,0
33111,chr9,124381322,124386322,.,0,1,0,1,0
33112,chr9,124461118,124466118,.,0,0,0,0,1
33113,chr9,124496338,124501338,.,0,0,1,1,0
33114,chr9,124496891,124501891,.,0,0,1,1,0
33115,chr9,124662559,124667559,.,0,0,1,0,0
33116,chr9,124702367,124707367,.,0,1,1,0,0
33117,chr9,125106837,125111837,.,0,0,1,1,0
33118,chr9,125136371,125141371,.,0,0,1,0,1
33119,chr9,125526783,125531783,.,0,0,0,1,0
33120,chr9,125651780,125656780,.,0,0,1,0,1
33121,chr9,125660802,125665802,.,0,1,0,0,0
33122,chr9,125808712,125813712,.,0,0,0,1,0
33123,chr9,125866800,125871800,.,0,1,0,0,0
33124,chr9,125953806,125958806,.,0,0,0,0,1
33125,chr9,125954268,125959268,.,0,1,0,0,0
33126,chr9,125999751,126004751,.,0,0,1,0,0
33127,chr9,126001503,126006503,.,0,0,1,0,1
33128,chr9,126026905,126031905,.,1,1,1,1,1
33129,chr9,126027607,126032607,.,0,1,1,0,1
33130,chr9,126100174,126105174,.,0,1,0,0,1
33131,chr9,126103381,126108381,.,0,1,0,0,0
33132,chr9,126114024,126119024,.,0,0,1,0,0
33133,chr9,126135740,126140740,.,0,0,0,1,0
33134,chr9,126151783,126156783,.,1,0,0,0,0
33135,chr9,126158025,126163025,.,0,1,0,0,0
33136,chr9,126166898,126171898,.,0,0,0,0,1
33137,chr9,126198372,126203372,.,0,1,1,1,0
33138,chr9,126230221,126235221,.,0,0,0,1,0
33139,chr9,126235295,126240295,.,0,1,1,1,0
33140,chr9,126289120,126294120,.,0,1,0,1,0
33141,chr9,126294720,126299720,.,0,1,1,1,0
33142,chr9,126300395,126305395,.,0,1,0,0,0
33143,chr9,126417018,126422018,.,0,1,0,0,1
33144,chr9,126443923,126448923,.,0,0,0,1,0
33145,chr9,126465831,126470831,.,1,1,0,1,1
33146,chr9,126595086,126600086,.,0,0,1,0,1
33147,chr9,126627027,126632027,.,0,0,0,0,1
33148,chr9,126627938,126632938,.,0,0,0,0,1
33149,chr9,126629790,126634790,.,0,1,1,1,1
33150,chr9,126642063,126647063,.,0,1,1,1,0
33151,chr9,126681426,126686426,.,0,1,0,0,0
33152,chr9,126687691,126692691,.,0,1,1,1,0
33153,chr9,126693404,126698404,.,1,0,1,1,0
33154,chr9,126756963,126761963,.,0,1,0,0,0
33155,chr9,126758685,126763685,.,0,1,0,0,0
33156,chr9,126778086,126783086,.,0,1,0,0,1
33157,chr9,126899024,126904024,.,0,1,0,0,0
33158,chr9,126957324,126962324,.,0,1,0,0,0
33159,chr9,126962371,126967371,.,1,1,0,0,0
33160,chr9,126976675,126981675,.,0,1,0,0,0
33161,chr9,126977291,126982291,.,0,1,0,0,0
33162,chr9,126978669,126983669,.,0,1,0,0,0
33163,chr9,126981053,126986053,.,0,0,0,1,0
33164,chr9,126999173,127004173,.,0,1,0,0,1
33165,chr9,127027398,127032398,.,0,1,0,0,0
33166,chr9,127038081,127043081,.,0,0,0,1,0
33167,chr9,127041796,127046796,.,1,1,0,1,0
33168,chr9,127042843,127047843,.,0,1,0,0,0
33169,chr9,127057482,127062482,.,0,0,0,1,0
33170,chr9,127108271,127113271,.,0,1,0,0,0
33171,chr9,127152830,127157830,.,0,0,0,0,1
33172,chr9,127159502,127164502,.,0,1,0,0,0
33173,chr9,127163532,127168532,.,0,1,1,0,1
33174,chr9,127264030,127269030,.,0,0,0,1,0
33175,chr9,127264820,127269820,.,0,0,0,1,1
33176,chr9,127265464,127270464,.,0,0,0,1,0
33177,chr9,127327592,127332592,.,0,1,0,0,1
33178,chr9,127354607,127359607,.,0,0,0,1,0
33179,chr9,127381861,127386861,.,0,0,0,0,1
33180,chr9,127422041,127427041,.,0,0,1,0,0
33181,chr9,127430850,127435850,.,0,1,1,0,1
33182,chr9,127454850,127459850,.,0,0,0,1,0
33183,chr9,127456240,127461240,.,0,0,1,0,0
33184,chr9,127465694,127470694,.,0,1,0,1,1
33185,chr9,127472818,127477818,.,0,0,1,0,0
33186,chr9,127506980,127511980,.,1,1,0,0,1
33187,chr9,127517408,127522408,.,0,1,1,1,1
33188,chr9,127520720,127525720,.,0,0,0,0,1
33189,chr9,127618666,127623666,.,0,1,0,0,0
33190,chr9,127858936,127863936,.,0,0,0,0,1
33191,chr9,127940883,127945883,.,0,0,1,1,1
33192,chr9,127942195,127947195,.,0,1,1,1,1
33193,chr9,127944750,127949750,.,1,1,1,1,1
33194,chr9,127974473,127979473,.,0,1,0,1,0
33195,chr9,127978289,127983289,.,1,1,0,1,1
33196,chr9,128168377,128173377,.,0,0,0,1,1
33197,chr9,128170146,128175146,.,0,1,1,1,1
33198,chr9,128209527,128214527,.,0,1,0,1,1
33199,chr9,128271750,128276750,.,0,0,0,1,0
33200,chr9,128273625,128278625,.,0,0,1,0,0
33201,chr9,128296161,128301161,.,0,0,1,0,0
33202,chr9,128296683,128301683,.,0,1,0,1,1
33203,chr9,128392319,128397319,.,0,1,0,0,0
33204,chr9,128392803,128397803,.,0,1,1,0,0
33205,chr9,128393341,128398341,.,0,0,1,0,0
33206,chr9,128394303,128399303,.,0,1,1,0,0
33207,chr9,128406191,128411191,.,0,1,1,0,1
33208,chr9,128412766,128417766,.,0,1,0,0,1
33209,chr9,128413336,128418336,.,0,1,0,0,0
33210,chr9,128419877,128424877,.,0,1,1,0,0
33211,chr9,128527884,128532884,.,0,1,0,1,0
33212,chr9,128589807,128594807,.,0,1,1,0,0
33213,chr9,128595048,128600048,.,0,1,0,0,0
33214,chr9,128649662,128654662,.,0,1,0,1,0
33215,chr9,128906353,128911353,.,0,0,0,1,0
33216,chr9,129088394,129093394,.,0,0,0,1,0
33217,chr9,129173270,129178270,.,0,0,0,1,0
33218,chr9,129188495,129193495,.,0,0,0,1,0
33219,chr9,129260976,129265976,.,0,0,1,0,0
33220,chr9,129283070,129288070,.,0,0,0,1,0
33221,chr9,129283581,129288581,.,0,0,0,1,0
33222,chr9,129288053,129293053,.,0,0,0,1,0
33223,chr9,129479608,129484608,.,0,1,1,0,0
33224,chr9,129481489,129486489,.,0,1,0,0,0
33225,chr9,129482380,129487380,.,1,1,1,1,0
33226,chr9,129483256,129488256,.,0,1,0,0,1
33227,chr9,129492821,129497821,.,0,0,1,0,0
33228,chr9,129523365,129528365,.,0,0,0,0,1
33229,chr9,129587909,129592909,.,0,0,1,0,0
33230,chr9,129622559,129627559,.,0,0,0,1,0
33231,chr9,129765274,129770274,.,0,1,0,0,0
33232,chr9,129926849,129931849,.,0,1,1,0,0
33233,chr9,130177068,130182068,.,0,1,0,0,0
33234,chr9,130279272,130284272,.,0,0,1,0,0
33235,chr9,130301807,130306807,.,0,1,1,0,0
33236,chr9,130305472,130310472,.,0,1,1,1,0
33237,chr9,130317322,130322322,.,0,0,1,0,0
33238,chr9,130326569,130331569,.,0,0,1,0,0
33239,chr9,130327104,130332104,.,1,0,1,1,1
33240,chr9,130333341,130338341,.,0,0,1,0,0
33241,chr9,130334127,130339127,.,0,0,1,0,0
33242,chr9,130339570,130344570,.,0,0,1,1,0
33243,chr9,130340310,130345310,.,1,0,1,0,0
33244,chr9,130371144,130376144,.,0,0,1,1,0
33245,chr9,130459286,130464286,.,0,1,0,0,1
33246,chr9,130523811,130528811,.,0,0,1,0,0
33247,chr9,130540752,130545752,.,0,1,0,0,0
33248,chr9,130543082,130548082,.,0,1,0,0,0
33249,chr9,130588361,130593361,.,0,0,0,1,1
33250,chr9,130595877,130600877,.,0,0,1,0,0
33251,chr9,130598360,130603360,.,0,0,1,1,0
33252,chr9,130622104,130627104,.,0,0,0,0,1
33253,chr9,130625578,130630578,.,0,0,1,0,0
33254,chr9,130673529,130678529,.,0,0,1,0,0
33255,chr9,130679374,130684374,.,0,1,1,1,0
33256,chr9,130714752,130719752,.,0,0,0,1,0
33257,chr9,130715747,130720747,.,0,0,1,0,1
33258,chr9,130730910,130735910,.,0,1,0,0,0
33259,chr9,130733829,130738829,.,0,0,0,1,0
33260,chr9,130741354,130746354,.,0,0,1,1,0
33261,chr9,130761722,130766722,.,0,0,1,0,1
33262,chr9,130767788,130772788,.,0,0,0,1,1
33263,chr9,130815746,130820746,.,0,0,0,1,0
33264,chr9,130832225,130837225,.,0,1,1,1,1
33265,chr9,130832555,130837555,.,0,1,1,0,1
33266,chr9,130842176,130847176,.,0,0,0,0,1
33267,chr9,131004862,131009862,.,0,0,0,1,1
33268,chr9,131124796,131129796,.,0,0,0,1,1
33269,chr9,131314476,131319476,.,0,0,1,1,0
33270,chr9,131543484,131548484,.,0,0,1,0,0
33271,chr9,131635636,131640636,.,0,0,1,1,0
33272,chr9,131643178,131648178,.,0,0,1,1,1
33273,chr9,131658044,131663044,.,0,1,0,0,1
33274,chr9,131671481,131676481,.,0,0,0,1,0
33275,chr9,131786545,131791545,.,0,0,1,0,0
33276,chr9,131898570,131903570,.,0,0,0,0,1
33277,chr9,131905993,131910993,.,0,1,1,0,0
33278,chr9,131926972,131931972,.,0,0,1,1,1
33279,chr9,131928009,131933009,.,0,0,1,0,1
33280,chr9,131933897,131938897,.,0,1,1,1,1
33281,chr9,131934761,131939761,.,0,1,1,1,1
33282,chr9,131985841,131990841,.,0,0,1,0,0
33283,chr9,132104677,132109677,.,0,0,0,1,0
33284,chr9,132105143,132110143,.,0,0,0,1,0
33285,chr9,132112170,132117170,.,1,0,0,0,0
33286,chr9,132143645,132148645,.,0,1,0,1,0
33287,chr9,132166322,132171322,.,0,0,1,1,1
33288,chr9,132173575,132178575,.,1,1,1,1,1
33289,chr9,132174435,132179435,.,0,0,1,1,0
33290,chr9,132218044,132223044,.,0,0,0,1,0
33291,chr9,132219113,132224113,.,0,0,0,1,0
33292,chr9,132220909,132225909,.,0,0,0,1,0
33293,chr9,132238913,132243913,.,0,0,1,0,1
33294,chr9,132241776,132246776,.,0,0,1,0,1
33295,chr9,132245044,132250044,.,1,0,1,1,1
33296,chr9,132246767,132251767,.,1,0,1,0,0
33297,chr9,132247402,132252402,.,0,0,1,1,0
33298,chr9,132255847,132260847,.,1,0,1,1,1
33299,chr9,132309651,132314651,.,0,0,1,0,0
33300,chr9,132317393,132322393,.,1,0,1,1,0
33301,chr9,132318754,132323754,.,0,0,0,1,1
33302,chr9,132327700,132332700,.,0,0,1,1,0
33303,chr9,132328667,132333667,.,0,0,1,1,0
33304,chr9,132329150,132334150,.,1,1,1,1,0
33305,chr9,132356823,132361823,.,0,1,0,1,0
33306,chr9,132357313,132362313,.,0,1,0,1,0
33307,chr9,132367635,132372635,.,1,1,1,1,0
33308,chr9,132370023,132375023,.,0,1,1,1,1
33309,chr9,132371017,132376017,.,1,0,1,1,1
33310,chr9,132376983,132381983,.,0,0,0,1,0
33311,chr9,132383374,132388374,.,0,0,1,0,0
33312,chr9,132427094,132432094,.,0,0,1,0,0
33313,chr9,132457094,132462094,.,0,1,1,0,0
33314,chr9,132458305,132463305,.,0,0,1,0,0
33315,chr9,132462589,132467589,.,0,0,1,0,0
33316,chr9,132485737,132490737,.,0,0,1,0,0
33317,chr9,132491731,132496731,.,0,0,1,0,0
33318,chr9,132502889,132507889,.,0,0,1,0,0
33319,chr9,132506414,132511414,.,0,0,1,0,0
33320,chr9,132510060,132515060,.,0,1,1,0,0
33321,chr9,132511603,132516603,.,0,0,1,0,0
33322,chr9,132533642,132538642,.,0,0,1,0,0
33323,chr9,132537201,132542201,.,1,0,1,0,0
33324,chr9,132577053,132582053,.,0,0,1,0,0
33325,chr9,132596338,132601338,.,0,1,0,0,0
33326,chr9,132644330,132649330,.,0,1,1,1,1
33327,chr9,132645692,132650692,.,0,1,1,1,1
33328,chr9,132702994,132707994,.,0,1,0,0,0
33329,chr9,132705025,132710025,.,0,1,0,0,0
33330,chr9,132710508,132715508,.,0,1,0,0,0
